place,lat,lon
Ranjan1406,25.6190009,85.051935
Thought,35.6668246,139.7065578
KnowHow,34.111027,-118.188003
BharatSevashram,40.4239891,-74.5692345
GujaratCMFlood,22.965237,72.625633
BCAS,49.2483531,-123.072911
MahaCM,5.4585461,10.1015384
BarackObama,37.7514576,-122.1567761
RMS,41.3882679,-81.8227231
YOUAPPLY,22.2995776,114.1732661
KINDLY,3.1457493,101.6957411
HIRING,37.7853911,-122.3954582
CRITERIA,40.750681,-73.976938
Gender,26.119713,-80.2547249
WASH,47.7510741,-120.7401385
GUTSTO,37.780841,-122.39582
GangaJamni,26.8327137,75.8490354
Volkswagen,41.0446158,-74.081868
Volunteerism,39.152809,-75.514654
PMOIndiaMamta,28.4928919,77.3238274
Rs500,-27.7762669,-53.0194319
AnitThapa,29.227095,79.530487
XiaomiIndia,12.934958,77.6940519
HyundaiAre,28.765906,77.051978
Star,44.9758203,-93.2681335
Hand,44.494661,-99.0128926
Parhi,30.933662,76.5733862
Ghanshayampur,26.0613322,86.3262673
Rohingya,51.520295,0.032094
Atal,51.7569199,19.4636912
PayTM,32.2020754,76.3216084
InterlinkAllRivers,41.8911864,-87.6298939
Date,37.8191383,140.5629082
FOLLOWMETeacher,46.2627326,-91.6654861
SuuKyi,12.971273,79.1628044
DONATE,38.6680105,-104.7040869
Nestle,44.8318313,-91.5254449
Barma,21.916221,95.955974
KMG,32.7543966,-97.3338935
Jan_in_NYC,40.7055358,-74.0159326
Honerabl,40.4478719,-79.941959
ManishaChoudary,26.6686929,73.7242486
MumbaiSafe,18.964187,72.8057745
Always,37.7822569,-122.3922953
TelAviv,32.0852999,34.7817676
Gon,33.494197,-83.4187835
Damn,47.6010869,-122.3339658
BabaRamdev,33.9149089,-84.2072852
Scanner,13.7515434,100.5375659
PatanjaliGoods,32.5481073,76.1341197
CCL,42.277565,-83.7354167
ETAuto,40.7622932,-73.8346583
MALAYSIA,4.210484,101.975766
MUNBAS,-21.9348483,-50.7504888
Eighth,41.3405944,-75.6012002
Italian,37.4643649,-119.8516932
OnReality_Check,40.7400682,-73.9868082
Disappear,45.7610893,-90.3868134
Silent,40.7454906,-73.9925096
NakhonSiThammarat,8.4324831,99.9599033
FaceID,19.108608,72.888729
BUDHDHI,22.398871,88.4801957
iPhoneX,28.6306206,77.2776001
Microsoft,47.6393225,-122.1283833
RTGadgets360,13.115499,80.25002
Infrared,51.5081832,-0.1327613
FloodIlluminator,31.6806799,76.5252632
Airtel_Presence,-1.957619,30.110796
USNationalPublicRadioWebsite,42.3467165,-71.0496759
Kurien,41.406048,-73.44664
WhiteRevolution,43.648675,-72.3193116
iPhone,39.921889,32.8552288
iPhone8,40.7541578,-73.9916151
SouthKorea,35.907757,127.766922
UttarakhandIndia,30.066753,79.0192997
Nagpur,21.1458004,79.0881546
NortheastIndiaFresh,34.0182149,74.7985026
AUDI,42.1834859,-87.7985988
INCLUDING,29.997313,-95.195666
MADE,27.336353,-82.5312897
Brand,49.9593387,11.9083079
Voter,34.014838,-118.494728
WashingtonTimes,38.9170185,-76.9550078
IPK,51.82469,11.2792
Norwich,52.6308859,1.297355
relU,49.2976253,20.3825566
Magwe,20.1544305,94.9454803
KBC,31.224315,-85.392438
Brickell,25.7601793,-80.1958755
Miami,25.7616798,-80.1917902
CRPF,17.5382635,78.5622593
SantShriAsharamjiBapuAshram,28.6410079,77.1935393
Mufti,23.034003,72.560146
Panchayat,16.3230482,80.1017073
DhwaniPandya,22.98338,72.636164
Displaced,49.2686885,-123.1773661
JohnCosgrave,45.481692,-122.698875
ReliefServices,39.291672,-76.619386
Education,35.6573952,-97.4737218
Kantipur,22.853187,70.6751272
Burmese,37.7916869,-122.4207844
IMA,39.824907,-86.184802
Bain,45.009346,3.775932
Demonstration,42.7295386,-84.4887038
IrishAid,53.3361763,-6.2621292
Kishenganj,26.0917422,87.9383822
Manila,14.5995124,120.9842195
Quezon,13.9346903,121.947311
Philippines,12.879721,121.774017
TistaBangladesh,26.5769556,89.0316032
KiranKSRiver,33.3695581,-111.9452569
Ugghh,40.1518477,-74.9659952
Waterborne,29.921036,-90.1127263
Catalonia,41.5911589,1.5208624
DA,41.884119,-87.640812
FloodReliefServices,44.6784241,-83.2907785
Rs2000,42.9595316,-81.4098769
GilgitBaltistan,35.8025667,74.9831808
Say,44.646037,5.0636018
RavindraGautam_,34.8938937,-117.0189079
Madhesi,26.6591132,86.2198197
BholaPaswan,25.8149854,87.5160223
Anderson,34.5034394,-82.6501332
Conduct,-37.80724,144.982687
NRBBankLtd,24.1234695,90.4098496
Pithoragarh,29.5828604,80.2181884
NC,35.7595731,-79.0192997
PDP,34.1914457,-118.3348915
SaintShri,28.6410079,77.1935393
CMOfficeAssamAre,26.4678238,92.4725052
HatigarhChariali,26.1728529,91.7850047
Sabarmati,23.0883827,72.5864839
Palanpur,24.174051,72.4330989
NarmadaMahotsav,21.7157705,73.0199087
GujaratFloods,22.965237,72.625633
Patnaik,40.2096192,-74.6911995
RailwayFood,25.908347,93.728951
UnitedStates,37.09024,-95.712891
USNews,38.9035092,-77.0604224
TOIAhmedabad,23.0096429,72.5255371
ODRAF,20.3092246,85.8241922
ArunachalTimes,27.0912432,93.6156392
Girl,33.8218609,-118.2897833
LemonadeStand,40.0124652,-75.2137202
NashikUpdates,19.9017479,73.827527
Mos,44.629167,-124.055059
NawazSariif,33.6486086,73.0770513
CMO_Odisha,20.270601,85.830608
NOBODY,-23.8992281,29.6745423
TODIE,37.4888862,-109.9573525
WHOLE,32.9530924,-96.8211579
Shankarbhai,19.0413497,72.8588725
AASU,31.9782161,-81.1633412
GPCC,40.1250101,-75.2902484
BharatsinhSolanki,23.021525,72.55297
Nitinbhai_Patel,21.195,72.819444
FloodAdvisory,51.1271927,0.2600325
AirForce,33.3801703,-111.8079208
BradfordCounty,41.8362502,-76.5488232
NEPA,40.9906147,-75.2157469
CentralIndian,22.2855822,114.1539063
EasternGhats,18.5,83
WesternGhats,10.166667,77.066667
NEHills,40.9052431,-111.8643276
CMRupani,21.7595424,72.1521387
AmaranthPilgrim,34.2158174,75.5040869
RiverBaitarani,21.430626,86.1091555
Akhuapada,20.9261559,86.2888538
Baroda,22.3071588,73.1812187
ModiPersonally,18.560946,73.8830701
NaturalFlood,17.4577379,78.5431423
CityManagement,44.9961686,-93.2303872
EarlyWarning,33.6364943,-111.8874885
English,37.5768586,-122.328732
JNU,28.540214,77.1661949
Bofors,59.3333551,14.5377751
SalandiRiver,21.0617995,86.5026551
Failure,39.9535124,-75.1671878
Dantiwada,24.32383,72.3308073
Idar,23.8395124,73.0006449
Finance,37.7928294,-122.3978806
WallStreet,40.7061927,-74.0091604
THANKSFOR,29.5156303,-98.4997587
Prof,41.3786707,-8.7614193
Vivekanand,41.6217679,-87.9971485
SantramMandir,22.689184,72.8641102
Nadiad,22.6915853,72.8633635
Helicopter,33.7194016,-78.8949404
SwarnarekhaRiver,22.5101133,86.3158789
RJRajiv,22.461147,83.2028941
RajasthanFloods,26.92423,75.8188
PaliDistrict,25.7543479,73.5594128
Pawata,27.3588154,74.6590728
BattleAxeDivision,26.920177,75.7540919
SriSriRaviShankar,12.9098654,77.6513749
NorthLakhimpur,27.2253189,94.1053307
Koel,29.7516664,76.1829106
Adha,20.334217,76.0798006
Ludhiana,30.900965,75.8572758
CollectorPatan,23.8568795,72.1339306
AssamFLood,26.1326798,91.8069753
Collectors,33.7029141,-117.8503674
GovtMiddleSchool,32.1261338,-110.966933
RRT,28.0674538,-82.4156193
Truck,41.1967751,-73.6528112
Quality,57.7008649,11.9140886
RCC,38.9365423,-77.3609108
Concrete,48.5392813,-121.7462513
IncomeTaxIndiaPlease,26.893726,75.7391282
Tungabhadra,14.9913094,76.888626
Almatti,16.3365757,75.9001708
Narayanapur,17.158381,78.885048
ChaudhryShankar,27.9163532,77.704669
GauravGogoiAsm,27.4820713,94.907562
SidMustafa,47.7556211,-122.1979914
AryaAkkian,20.294386,86.49081
SURVEYOF,30.7137932,76.7781945
SURENDRANAGAR,22.7201319,71.649536
CHOTILA,22.4235817,71.1946097
Morbi,22.8119895,70.8236195
Sanchore,24.7517368,71.7762183
OdishaModification,20.2604939,85.8427959
Chudasama,40.6284965,-74.3138765
Asmita,44.4063869,26.1245288
Baleswar,21.3468696,86.6611083
Extravaganzas,48.1994754,15.5191227
NaveenPatnaik,22.2348882,84.8371208
FDA,32.8761583,-117.2108647
Collector,-34.9187202,149.4282002
Anand,22.5645175,72.928871
Chip,40.7227514,-111.9007312
Location,-25.7394229,28.1758982
Tanker,45.5122378,-122.6125458
JammuKashmir,33.778175,76.5761714
Away,40.7268215,-73.9941744
Jamnagar,22.4707019,70.05773
CremationGround,24.8149838,92.7955662
CMGujarat,23.0553643,72.5538968
Authority,40.6283924,-74.181336
WRD,33.831397,-118.15966
VijayRupani,18.9884106,72.8449867
Yamuna,40.7271573,-74.0076894
UoI,41.7886055,-89.6951173
WRDAssam,26.1113187,91.7919073
Bhadad,33.3128057,44.3614875
Sanchor,24.7517368,71.7762183
Pure,39.734432,-104.9904083
BanaskanthaCollector,24.170693,72.4257535
ModasaCollector,23.4868853,73.3010431
Naveen_Odisha,21.4845489,83.9547341
BlueApron,32.7463213,-97.0677693
APRN,43.1697359,-1.2473704
DharoiDam,24.0043482,72.8537223
Store,46.2205619,15.3154297
BrhmaputraFloodPlains,26.4746671,92.5347513
MountAbu,24.5925909,72.7156274
MajuliDC,26.9801539,94.1588533
REPORTS,38.9050848,-77.0340368
SusquehannaCounties,41.745553,-75.8069082
Dessa,43.269917,-0.646263
RajasthanFlood,26.92423,75.8188
FireService,26.6024514,-81.8484607
NorthOdisha,21.9337967,86.755465
FireServices,26.225692,-81.7733949
Bhadrakh,21.0582737,86.4958396
Anandpur,31.2344015,76.5054652
JawaiDam,25.116988,73.1438116
SolomonCreek,41.2071007,-75.9114753
Roads,40.6775693,-73.9038324
Delightful,34.0314949,-93.502959
GujaratRains,21.210465,72.857068
Boy,44.206082,1.613687
ANINews,28.5732929,77.1733005
ABUROAD,24.4640731,72.7717775
Extreame,18.657108,73.769019
CMOGujarat,23.007393,72.523268
IrrawaddyDivision,17.0342125,95.2266675
RajasthanDue,27.162367,75.359439
WesternRajasthan,26.305945,73.05685
ArmyTeam,22.538848,113.981624
ZeroTolerance,34.106676,-117.806726
OTV,50.465533,-104.6192736
Phalodi,27.1312346,72.3589284
WatchVideo,21.195,72.819444
Narendrabhai,23.0575372,72.5530171
Adviser,39.6121911,-104.898879
STREET,43.068918,-70.7730649
AssamNews,26.0688509,92.8987139
SaveAssam,26.502723,90.972917
Boats,35.6129535,-84.2565788
PLS,39.8241356,-86.2575558
VidyasagarUniversity,22.4319869,87.2978852
BanasKantha,24.3454739,71.7622481
DoordarshanNews,28.6353228,77.2249663
Upar,42.3217279,-88.1552258
Colorado,39.5500507,-105.7820674
Larcha,45.123168,1.414967
Mount,43.6016514,-116.1997308
AbuRoad,24.4640731,72.7717775
SeeVideo,43.6539219,-116.6908952
SouthRajasthan,27.0238036,74.2179326
Bhilwara,25.321377,74.586953
Banswara,23.5461394,74.4349761
HowGod,38.9819663,-76.9419578
NewsAssamNews,26.1749978,91.7566252
Sudha,25.604193,85.1049989
Aum_ashok,18.5180811,73.8782466
Japanese,36.204824,138.252924
LNG,29.0495225,-95.3395003
Dhera,24.5959888,81.7445167
SRC,43.129064,-76.0836965
GujaratNews,22.5528849,72.9515523
Hvy,69.1520713,-148.824249
OdishaDistrictsAs,20.9754011,85.751283
Maliya,21.1599752,70.299369
Supply,30.633743,-88.129694
IndravatiLeft,19.5314542,82.7751596
Sundargarh,22.0571189,84.6897495
GujaratTourism,22.9934247,72.6142122
Siddaramaiah,12.8516155,77.6545073
Postcards,27.7342134,-82.7468205
Farooq,43.5870385,-79.6759965
Highland,39.2228606,-83.5070203
BadrinarayanPatra,18.9189355,72.8290732
KPMGIndia,18.561727,73.884645
BaitaraniRiver,21.430626,86.1091555
ReviewNepalNews,27.698061,85.311787
RiverYamuna,28.0656752,79.4722174
Gurmeetramrahim,25.2224674,75.837054
ChurchillRiver,57.1602703,-101.2611055
Sask,50.4490307,-104.6138499
BREAKING,50.7229336,3.1496523
Modiji,28.6398889,75.3867905
Clock,35.1746716,136.8857584
NarendraModiNo,28.510917,77.2404528
Loksabha,28.6172742,77.2081911
UTs,-33.8832376,151.2004942
GujaratAndRajasthanBless,23.6172464,73.4697802
Shut,40.7209102,-73.9885924
PMOIndiaAssam,25.9980466,90.6246811
PoonamMahajan,19.0751223,72.8495513
PMOIndiaPlease,25.2898983,83.00141
SAME,-9.0020538,125.6478189
IndvsSL,12.9940221,77.5632874
EidMubaarak,31.0346968,31.3998809
Height,35.3938849,-118.9763649
HudHud,39.4486047,-77.4049919
AhmedabadMunicipalCorporation,23.0630601,72.5679642
Asssm,26.2006043,92.9375739
FloodMapping,37.3378484,-121.8861262
IMS,39.7953542,-86.2353006
VandanaSsingh,40.8160003,-74.4646914
NorthEastBlog,40.7689204,-73.7493831
Arises,25.9759381,-80.3486295
HowMuch,32.532347,-92.03299
IMPORTANT,26.4522102,-80.0720718
TRPkhel,33.7615308,73.7881724
BJP4Gujarat,23.1476138,72.6353094
singhvivekIND,39.0835448,-94.5769501
Arizona,34.0489281,-111.0937311
GujaratFloodPM,22.965237,72.625633
KamalpurDist,24.1968764,91.8330525
SaralPatel007,23.0080282,72.5681969
Ra_THORe,36.8621034,-76.3035819
CollectorBaroda,22.3034141,73.1953265
Straight,25.8627035,-80.380783
AhmedabadAirport,23.0734262,72.626571
SushmitaAssam,24.8238266,92.8004605
Torrential,36.8549778,-76.175487
Ramnagar,29.3947643,79.1264997
AnandJainSangh,22.5435627,72.9043658
Pothole,46.9770463,-119.3552541
PWD,40.0004764,-75.1772643
Declare,38.9176536,-77.0232207
Gorkhas,40.0710863,-105.2006418
Damodar,-18.1455711,178.4478522
Salandi,20.5424724,82.9582213
Weeds,41.9099825,-87.6493454
APCC,44.5695857,-123.2811198
Does,38.8969844,-76.9477743
BODIESRECOVERED,47.8224977,-122.2832966
JUSTIN,33.0848442,-97.2961286
Rayagada,19.171209,83.4163226
DVC,37.9689478,-122.0712913
Wild,29.2921481,-97.3737213
GivesRs,40.6773557,-73.9862895
Andhra,15.9128998,79.7399875
NETWORK,42.3130093,-71.3919559
PublicService,39.724177,-105.080688
UmiamRiver,25.6654174,91.8928297
ModelGujarat,22.296755,73.1719353
Ambulance,35.3778837,-119.0132457
Gujrats,22.258652,71.1923805
Nationl,45.36976,-88.7309125
IOCLManipur,24.813982,93.939393
Hiyanglam,24.51887,93.9252546
Catch,34.0813566,-118.3836166
ChandilDam,22.9694936,86.02965
SeraikhelaKharsawan,22.8561261,86.0121573
NorthOrissa,21.929906,86.7658332
PALANPUR,24.174051,72.4330989
BHUJ,23.2419997,69.6669324
PradhanSevak,28.6061975,76.9865793
Chopper,41.912285,-87.667498
WION,43.0043598,-85.0863084
Barish,33.9972655,-118.4786041
Discussion,45.384837,-122.639986
Youngest,41.5130198,-74.019663
Dynamic,45.5013126,-73.5707101
PayTm,32.2020754,76.3216084
Aru,41.8931677,-87.6236899
Muri,47.2735792,8.3415566
Maithon,23.850278,86.777778
Sorrow,40.7414368,-74.2588757
Assm,31.1281939,75.9379775
IVR,-29.8845752,151.141153
ElectionPM,8.5079943,76.9525928
IndianPM,33.7154049,-116.2281775
LargeIgneous,39.229662,-75.5858669
CogentAdvisory,28.534634,77.220089
Kerala,10.8505159,76.2710833
OmniBus,29.7127666,-95.3169583
Cheque,12.152893,-14.638464
CESC,22.6750973,88.3764123
Hitler,10.3065401,76.3376786
OneChilledBeer,40.7718506,-72.9420705
Panvel,18.9894007,73.1175162
Hubby,46.214143,-119.121866
RakeshSinha01,28.6528211,77.4439036
LPGDistributors,10.5943756,76.4867595
Bashikhong,24.7452927,93.9460238
Bloomsburg,41.003698,-76.4549457
Cuttack,20.462521,85.8829895
Zee24Kalak,23.0117336,72.5115248
HonorableSir,51.499622,-0.124664
DamodarRiver,22.8983877,87.7107513
PlzSupport,34.0344855,-118.4555251
Lohardaga,23.4337504,84.6479124
Vautha,22.6602061,72.5378596
Ahemadabad,23.022505,72.5713621
BSF,28.0608305,-82.4144277
KhariaVillage,28.5968675,76.9714641
BashikhongGP,24.7452927,93.9460238
ImphalEast,24.7806536,93.9674371
CollectorKutch,23.2419997,69.6669324
SorathiaAhir,21.522184,70.4578768
Ratnal,23.1872223,69.901433
Indane,32.3946972,75.5145221
Ningthoukhong,24.5666665,93.7587457
Smt,29.4804463,-98.4003722
YogeshPandya,33.5733493,-101.9020671
AsitTripathy,41.589314,-93.6349089
AssamWhere,26.2006043,92.9375739
VP,29.2724176,-98.34803
delhiFlood,28.711514,77.216281
Srikakulam,18.2969747,83.8967813
IndiaFloods,13.015088,77.5709461
ImmediateFlood,41.6619324,-88.5316428
Malkanigiri,18.1640803,81.9534815
KamnaoVillage,51.5882752,7.6590458
KakchingDistrict,24.496869,93.9830529
DoubleStandard,32.7124312,-117.1590383
MePGCL,23.3380754,81.0440684
FOLLOWME,31.2186146,121.4637559
CMNaveen,23.2446675,77.390219
PMofGuj,21.7610941,72.0984439
Anonymous,36.5841937,-121.9416226
REVIEW,36.1760261,-115.1571777
Padhi,22.2347941,81.3853069
OdishaDistricts,20.9754011,85.751283
HardikPatel_,22.9993256,72.6372027
NorthGuj,23.0395677,72.5660045
AAROHAN,35.090174,-80.84512
Hirakud,21.5305898,83.8704949
AnandContact,22.553228,72.944739
biharCM,26.1534574,85.8923437
Trucks,32.9796111,-97.1671295
GreaterAssam,17.3765309,78.4921404
Hardik,40.7572489,-73.9794667
KargilVijayDivas,34.548396,76.14079
Durgapur,23.5204443,87.3119227
SwagatOnline,24.591748,72.713103
Kheda,22.750651,72.6846658
GujuratiPM,33.85977,-84.173
Grt,17.4956235,78.3323199
Perhpz,36.604978,-81.9302573
Akbar,34.0956759,-118.2842169
Vasna,23.003922,72.5460687
HygieneKits,28.6935546,77.1495813
IndiaNavy,30.3533041,78.034276
NITIAayog,28.6220985,77.2125732
NdGovt,17.4559664,78.4465282
TopStoriesGujarat,19.23098,72.8588096
AssamFloodsSo,26.1326798,91.8069753
Badarpur,28.5039606,77.3018279
CongressResortPoliticsIt,38.9313914,-74.9243223
MajuliDistrict,27.0016172,94.2242981
BengalHowrah,22.5957689,88.2636394
RamCharan,13.0688002,80.2555494
Business,40.7395828,-73.9913836
INCGujaratMLAs,23.2295157,72.6534911
IndiaPakistan,24.4087671,70.5938208
Prophecy,35.3922079,-97.5359029
Politics,30.380202,-91.098737
MedievalEngland,53.2335382,-0.5359402
VictoriaFlood,-37.8282655,147.6257628
Kendrapara,20.5848321,86.6611083
FoodKits,41.151593,-73.240131
OlpadTaluka,21.1999741,72.8278964
SamarthKalyan,19.228658,73.132749
SeniorLeader,33.4168411,-82.1555579
RamsanVillage,40.5756089,-105.1050654
DeesaTaluka,24.257656,72.182803
LMAO,33.6616463,-95.5552397
Maggi,42.7732353,13.9183868
SmritiRS,11.0178763,76.9726592
WestBengalFlood,23.2404524,87.0752653
KOLKATA,22.572646,88.363895
Assa,28.6089376,-9.4367116
TypicalJose,37.2442264,-121.9050927
Perisic,51.5235085,-0.0701549
Asansol,23.6739452,86.9523954
Upasana,12.015514,79.810851
Energy,46.9331738,-67.8906299
MegaHighway,25.642264,76.1839098
Superstar,37.7196046,-122.4385113
RESPECT,37.1118981,-107.7759884
Tv9Gujarati,23.0034282,72.5340809
BharatSolanki,28.769326,77.268614
Resistance,40.7421662,-73.9955325
CAChirag,24.1650145,72.430833
Samaritan,44.6032279,-123.2526676
ShardaDevi,34.7921451,74.1901877
DonatesRs,58.0142242,56.2291904
Bangluru,12.9715987,77.5945627
Narpatganj,26.3342129,87.1048702
HockeyWin,45.5323999,-122.668905
INDvPAK,31.4519533,-86.9655829
HWL2017,51.550478,0.039867
SunielVShetty,18.5990245,73.7947737
INCIndiaCongress,28.5881582,77.255457
SudarsanPattnaik,20.29905,85.823071
Shravana,23.6069731,73.1216833
SandArt,-25.8494045,29.2515591
Jadia,26.097164,86.9836798
Modasa,23.4628686,73.2999385
Tyranny,-37.904238,145.041273
Joke,6.774256,-9.705311
PIB,31.3125822,75.5932207
Secularism,28.6652815,77.1900702
Iftar,10.1109093,76.3493532
Aur,49.2464107,10.4154657
Zoom,37.3327343,-121.8949344
AAPGujarat,23.0355596,72.564574
Ami,39.164069,-86.515117
JasumatiPatel,23.0094018,72.6318949
Signora,46.0925474,9.0468752
VivekSharma,37.3500972,-77.3658648
PARTY,47.5192594,-111.3119181
DROWN,40.6057055,-75.3772562
ADMI,40.9848912,-76.8854672
AOLGuwahati,26.1725015,91.6905212
Ghulaam,17.3444226,78.4600487
Honorable,40.4478719,-79.941959
WATER,36.1597765,-115.1913419
Karntaka,15.3172775,75.7138884
BhaktiPuja,18.4914715,73.868111
Tsunami,40.556629,-111.912961
Armed,40.7924171,-74.1966221
GujjuBJP,19.2009147,72.8314064
YehHoti,37.4171573,-122.0250048
VIA,42.263284,-71.790041
DistrictAdministration,36.8500353,-76.2912419
Taslima,53.5894001,-2.4097249
Amit,45.1156724,-123.2073257
Poverty,39.332848,-80.7241264
Ignored,-8.7472409,-63.8760586
TaslimaNasreen,48.961006,2.5835212
ChennaiFloodRelief,13.059121,80.266861
BollywoodStarsNo,-38.6611559,178.0190054
MMS,29.7774946,-95.552532
ModiInAssam,26.1510468,91.7975239
HINDU,58.620982,22.8145579
BROTHERSANDSISTER,45.5623323,9.4919753
JajpurOdisha,20.7652197,86.1751759
AasuBhai,22.9691437,72.6335288
AssamTomorrow,26.1182302,91.9646785
AllCongress,20.247198,85.803437
Taj,42.3528364,-71.0715979
AhmadPatel,18.9578593,72.8270148
Kendrapada,20.5848321,86.6611083
ANTI,40.7474692,-73.9914259
Doiyang,17.5110585,104.7040973
Merapani,26.3757822,94.0585438
BJPVice,26.4755949,80.3874034
DistrictAgricultureOffice,7.1872055,100.3577773
ZeroCasualty,33.755711,-84.3883717
AjmalCSR,17.393493,78.4756717
Agreed,28.3341109,-98.1134185
Badruddin,27.7771872,-97.3952457
GreaterBangladesh,24.3095344,91.7314903
Amir,45.5340901,-73.6606954
NamsaiDist,27.6692115,95.8644018
Sakhar,27.8965278,83.9214896
Surva,46.4247887,6.9294775
Dutwa,24.8913931,71.5071088
Padradi,25.1119827,71.7355566
B11bn,52.4765588,-1.9009001
DrRutvij,22.3108505,73.1538884
Drama,41.149001,24.1470796
Cows,43.2553016,-79.0723872
SelflessService,28.5146995,77.3012116
GulabChandKataria,26.9040573,75.7753202
Loktak,24.5593375,93.8146526
IndianMovieIndustry,12.9781357,77.5786253
AnilKapoor,43.2408266,-79.8848703
Diversity,36.1698119,-115.2063115
ShriPalanpurJainShwetambar,21.2206924,72.8361703
Mubarakan,12.899134,77.5894106
Himanta,27.3023187,94.8654393
Xpect,33.9060693,-84.478744
FloodedDistricts,29.8055453,-95.4524662
Nanodar,31.1270186,75.4817733
Kutch,23.7337326,69.8597406
MetOffice,50.7272553,-3.4743726
Chitral,35.8522867,71.7871069
Kohli,41.1000066,-84.2236269
Afridi,11.1607511,75.9305863
Anushka,26.7072494,-80.056197
NortheasternStates,43.2994285,-74.2179326
Bit,36.6524329,-121.7972783
Sanghaviharsh,21.163922,72.794981
ManipurCM,24.8018831,93.9417822
Dimapur,25.8629885,93.7536663
Gogoi,-20.3181555,32.9965754
NagalandDimapur,25.8629885,93.7536663
Gaurakshak,18.9521237,72.8254341
GauMaata,28.6567634,77.0196436
DurgaVahini,22.0630977,82.1328084
SuratCollectorDistrictAdministration,21.1832097,72.8047758
MassachusettsWeatherForecast,41.9556903,-71.1341529
Utilize,51.5158652,-0.0823256
People,41.8922354,-87.6198335
AshramKolkata,22.5189391,88.3315603
Can,40.028167,27.046634
JapanLions,33.592402,130.421606
PATAN,23.8493246,72.1266255
GUJARATCM,23.0553643,72.5538968
BRIEFS,19.0270799,73.1053082
RamakantBX,26.831911,80.9097751
PMOIndiaSri,11.0246916,77.0176057
Eagle,39.576406,-106.7234639
Bags,39.616254,-104.898546
Kits,42.190912,-88.0856069
ShriPalanpurJain,24.1673405,72.4355838
TrafficFlood,29.7826967,-95.4405474
Millions,39.1281689,-84.4300019
Priyankaji,28.536379,77.2119514
AssamTourism,26.1780202,91.7501931
AshramHaridwar,29.9872564,78.1952592
Cow,26.4374806,-82.0715176
RSSSvayamsevaks,14.751324,78.5497171
Panchmahal,22.8011177,73.5594128
BigData,33.7282013,-117.8440928
DistrictLakhimpur,28.16514,80.6326916
HonourableCM,13.0424175,80.2543099
NagalandCM,25.7156807,94.0373442
SwamiVivekananda,9.9519428,78.1543054
RPCC,30.1909532,-90.9307866
Utrakhand,30.066753,79.0192997
AhemadPatel,18.9578593,72.8270148
SusquehannaCounty,41.745553,-75.8069082
MoS,44.629167,-124.055059
LokSabha,28.6172742,77.2081911
HumanityRoad,36.664903,-78.388103
UttarGujaratSchool,21.1689801,72.8165272
SuratCityMahilaCongress,21.1835305,72.8319559
Nadda,27.1440807,84.2285382
AnilParihar,23.1087969,72.580816
LIARS,41.0705676,-71.9387577
CORRUPT,48.2004167,5.6112627
Jodiya,22.6941929,70.3077974
OurSMC,38.8794866,-76.9945183
Action,33.9525513,-83.3661757
SirohiCollector,24.8779932,72.8681302
BDOs,13.193887,-59.543198
AdarshCharitableFoundation,24.8841159,72.8618357
Only_Madhu,18.5614054,73.9178601
Selfless,40.4105288,-74.0397567
Award,37.4803279,-121.9369809
Maldives,3.202778,73.22068
AbdulGayoom,15.6338631,32.4909698
Cambodia,12.565679,104.990963
VodafoneINGovt,50.9763443,13.6223693
Student,32.957204,-96.6625174
ValsadCity,20.5992349,72.9342451
ValsadTaluka,20.6085249,72.9288065
Varun,12.9796521,80.2656499
Attended,42.357432,-71.0557373
PBG,26.832799,-80.1048422
AAU,28.37674,-81.50889
Rajya,12.3226694,75.0812239
PPP,28.3309822,-81.5942987
SchoolChildren,35.955903,-78.953828
FLOODS,42.3343275,-83.0403684
ACTION,33.9525513,-83.3661757
AsianAge,28.5579744,77.2025947
Jaswantpura,24.8019253,72.4598398
Pedashpura,23.6702145,71.4210308
ONECampaign,38.8964815,-77.0289444
Neymar,-24.0246165,-46.4918459
Barca,47.6144605,-122.3176795
Dalmia,28.6285963,77.2256256
Helos,36.832679,22.6976173
Banas,24.7067221,72.9785353
SouthernCommand,25.8066429,-80.3476309
SantoshMohanDev,28.638409,77.039989
Kit,31.1271876,77.3671723
Pakdi,25.9351593,84.0008772
BhildiTaluka,23.763494,73.243838
HelpCentre,40.7899842,-77.8587595
Spillway,37.0074958,-86.4112803
Kiya,41.3729965,-76.6962884
GujaratTomorrow,23.230792,72.6461611
Marwar,25.735571,73.610893
Saghan,27.2896347,82.6901934
AnimalHusbandry,30.372384,76.7591
Banerjee,41.6741917,-83.5948238
UsTackle,-27.680598,153.188396
MotiBhakhar,22.8797312,69.5521922
Banskantha,24.3454739,71.7622481
LalCharitableTrust,28.6459318,77.2051764
Ansercamp,24.0269372,90.2674226
CMRelief,11.281758,78.164954
Shikariya,33.3032165,74.7863698
Godh,23.469801,73.4622161
Bhadali,24.455675,72.3370328
INCIndiaRahulGandhi,11.6562241,78.3988908
DayB4,44.8844059,-97.6949178
AdarshFoundation,17.3686622,78.5314446
SriMahudi,23.4930392,72.7834816
Madhupuri,26.1787064,81.2381151
JainShwetambar,22.7268757,75.7872176
UnjhaAPMC,23.802052,72.3843016
Rajpath,28.6136152,77.2150845
Karnavati,23.022505,72.5713621
GujaratUniversity,23.03611,72.546635
AmarUjalaNews,26.8491861,80.9235387
MDR110,28.679911,75.7955031
BEHALTO,38.9092138,-90.0406608
IOC,32.8349635,-97.0665827
